,index,neg,neu,pos,rating,title,review
332,419,0.033668883,0.18768907,0.778642,9,Avenger Action Galore!,"Plenty of action, lots of humor, heroes you root forwell, this film has it all. Admittedly, I adore Robert Downey Jr (love the romantic interaction between Iron Man and Pepper) and really like Mark Ruffalo, so this didn't hurt. And speaking of Mark Ruffalo and his Hulk character.I have to admit for a few minutes of thinking, ""What the heck good is this as a Super Hero? All he does is get mad and smash things. What kind of help is this?"" And of course, this being a proper Super Hero movie, The Hulk eventually becomes useful rather than simply destructive and clears up most of those doubts. And in all honesty, what, exactly does Captain America do? Except for reflecting things off his shield, that is? Or am I getting too picky here? Possibly so. All in all I found it to be exactly what one would want when going to see a Marvel Super Hero movieincluding the set-up at the end with a hint for a further adventure. Go Super Heroes! Assemble!"
333,420,0.008258206,0.04394538,0.9477964,9,Avengers Assemble!,"So much build up and it all leads to this: And it's awesome! I know I'm late in reviewing this and everything has been said in all kinds of praise and this movie deserves it. Just see it. Even if you don't like comic book movies: See it. What I find amusing is that Ironman was never really the top billing of The Avengers. It was always Captain America... until now. Robert Downey Jr. steals every scene that his name is first on the credits. Seriously, he's that awesome. I was also surprised with Mark Ruffalo's performance as The Hulk. He was great! His scenes with Robert Downey Jr. are some of the most memorable. I also haven't seen the Thor flick but the guy who played them was really good and really seemed into character. Hawkeye was cool and Scarlett Johanssen is hot. Okay, the plot? Bad guy named Loki wants to take over the world and does a really good General Zod impression (Kneel before me!) and Avengers try to stop him. What's funny is that he looks tough in the beginning but then turns into a rag doll at the end. Just ask The Hulk. And whatever injustice the previous movies had done to The Hulk certainly makes up for it here.Just see it! It's a lot of fun and it's what summer movies are supposed to be. It's a great beginning to summer movies. I'm glad I went!"
334,421,0.009598847,0.09280796,0.89759314,10,I was expecting brilliance and I found perfection,"It is the film to watch!This movie is the best ever superhero film I have ever seen. I was expecting a ""Michael Bay style"" movie with nothing but CGI, but there is so much more to flashing lights in this movie (unlike Transformers 2,3).The character clash worked really well as some scenes included just the heroes communicating and interacting. The characters were all brilliant with a superb cast e.g Downey Jr. But the Actor that stood out the most was none the less than Mark Ruffalo (where has he been all this time?. This guy fits so well into the clothes of Bruce Banner, as he really portrays the human and the scientific side of the hulk, he also shows the battle with him self that he is constantly fighting. The Hulk in this movie was expected,lets be honest, to be a 'side character' instead he was a BEAST, no, better THE HULK. I also liked how Lou Ferigno makes his cameo as the voice of the Hulk. As for the rest of characters such as Iron Man,Captain America and Thor they all shared really equally big roles. Black Widow's character is not only the 'pretty face' but, an extremely shrewd woman. Perfect woman? Or is it just me? Hawkeye the last character, like we all expected draws the short straw, but not as short as you would expect, as he is seen doing some amazing stuff. The Antagonist Loky has a great impact in the movie, as the contrast of characters between Him and Thor, Tony Stark and the rest escalates the tension to breaking point.The film adopts a light hearted feel at times, which smooths the film with some light humour. The visuals were incredible, especially with the Hulk transformation (finnally we get to see that) and the battles.I would suggest watching Iron Man, Iron Man 2, Thor, the Incredible Hulk and the first Avenger (find out the order on IMDb) before you watch the avengers. Remember if you have not gone Cinema to watch it yet, stay till the very END.{Unfortunately for me i think i know how avengers 2 is going to end to find out my imaginary ending search up Spider man 1994 episode 57... I am not a geek/nerd and I just really like super heroes.}"
335,422,0.04478316,0.38830924,0.56690764,7,Surprisingly very good!,"It was a surprise that I actually liked Marvel's The Avengers. My expectations were a film about a bunch of superheroes exercising their powers for the sheer amusement of the comic-book fans. Indeed, I was right about the exercise of power (naturally enough) but the way such showing-off was employed is what I like about the film. While, on the surface the events may seem to revolve about a group of mentally immature superheroes, there are several references to a deeper meaning, presented in a hilarious, light way with focus on both action and dialogue alike.The undertone found in The Avengers has to do with the current universal trend of freedom and rebels. Loki makes it clear that his purpose is to fix the 'problem' which earth inhabitants have of misunderstanding the meaning of 'freedom' claiming they 'are made to be ruled'. Also, there is an indirect mention of fallen regimes, in general, and particularly the fall of the Soviet Union. Though this subject is not dealt with depth, it gives some weight to the light nature of the film. A film about superheroes is not expected to tackle serious issues but, at the same time, films whose main aim is to entertain the viewer should still not be an embodiment of triviality as is the case in many comedies of the last few years.This is delivered through a balance between action and dialogue. The film is action-packed like a superhero film should be, though this does not come at the expense of dialogue; action sequences are supported by the amazing CGI (with a special nod to the resemblance between Dr Banner and the Hulk). Dialogue, similarly, plays an important role in the development of events and the relationship between the characters.Wittily, this is coated with a fair amount of good humour. Though some jokes could be predictable, the spontaneity of the performances makes them, unarguably, funny. For example, towards the end, when Rogers is giving orders to policemen, what follows is pretty predictable but the spontaneity of the policeman made viewers laugh despite themselves. Non-verbal humour even mounts to a point when viewers clapped hard – when Dr Banner's 'other guy'shut Loki up with a slight movement of his huge arms.Such elements gather, in the end, to make a film that, successfully, transcends the circle of comic-book fans, delivering one of the best films of the season."
336,424,0.01952241,0.13782917,0.8426482,7,Fantastic superhero movie - best from Marvel in years!,"Initially when I first saw the trailer I was a bit reluctant about this flick – I thought it would be another good, but average superhero movie. After watching it, however, I just had to admit: this was one of the best action movies I've seen in years.The story is a simple as that: Locki returns with his obsession of being a 'beloved' king and along with his army decides to dominate Earth. Then, Nick Fury makes a union with Iron Man, Hulk, Thor and Captain America (The Avengers) to save our planet.Reading this synopsis may make you think this is a silly movie, but it is because of this simplicity that 'The Avengers' is so good. The story just gets direct to the point without hesitation and involves the audience since the beginning. There is also some laughing moment between the action scenes – which I felt was great. Just to break the ice – Iron Man with his sardonic jokes.Another aspect I felt while watching it was how it was made to be unpretentious, but fun and entertaining. I have noticed that some recent Hollywood movies have been failing on these points – I mean, sometimes they try to make action films so 'complex' and serious – but why complicate it? We are just looking forward a nice film to relax and enjoy the time and 'The Avengers' provides it easily – at least for me it did.Then, mix all these aspects with a lot of explosions – yes, they destroyed Manhattan again! – astounding visual effects and a great cast (this time we have the best Hulk ever with Mark Ruffalo). The result: fantastic superhero movie."
337,425,0.069619305,0.3002028,0.630178,8,Damn near perfect,"The movie starts off slow while the plot takes shape and everyone is brought up to speed on the threat the Earth will soon face. A little too much time is spent with the 'peripheral' characters; black widow, Hawkman and Fury but from the moment that one of the key protagonists first goes toe to toe with Loki, the film picks up pace. What follows is entertaining but I think keener fans of the marvel universe will feel the middle of the film comes just short of delivering expectations. For example a fight match-up that was mean't for the big-screen including two of the most powerful of the entourage left me asking for more. All is forgiven though as the action gets better and better throughout and by then end when you think you've seen the finale it just keeps going. The last 30 minutes of the film is the best of any superhero flick to date though I do wonder if the budget for CGI could have been spread across the earlier parts of the film less thinly. The humor throughout is hilarious though at moments it risks taking the material not seriously enough as though the cameras stopped rolling and everyone can stop pretending to be superheroes. One of the heroes is the butt of the joke more often than fair and doesn't get so many memorable lines or opportunities to show off like the others so if you happened to pick this one as a favorite you might be a little disappointed if not for the fact that the others in the entourage do kick so much ass."
338,426,0.003345301,0.016336612,0.9803181,8,"See ""The Avengers"" and join Iron Man, Thor, Captain America, Hulk and the rest to defeat Loki and his army!","""HULK? SMASH!"" - ""THE AVENGER'S"" is one of the best superhero and best films ever! One of the first countries to watch an early screening of the most anticipated films of this year is a great great experienced. This film has a great actions, acceptable comedy (Especially Stark and Hulk, yeah Hulk!)and a serious emotions. All the actors did a great job portraying their role, and the visual effects are amazing, my favorite character in this movie is ""Hulk"", I mean I hate him in the other movies, but in this film, whoa he's great, he's strong and heavy (Funny when he smash ""Thor""), and Black Widow, whoa... she's not only hot but she's also dangerous, well overall it was an amazing experience. I wanna see it again, I'll rate it a 8.5 over 10! ASSEMBLE!"
339,427,0.0949273,0.24508396,0.6599888,8,It does what it came to do (and maybe a bit more),"I just came out of the cinemas from watching it on the first day and I have to admit it was better than I expected. I expected an action movie with awesome graphics and fight scenes, and that's what you get, world class entertainment. I enjoyed the character development and subtle hints that give a bigger meaning. Also this movie has a chunk of comedy, not the annoying kind but the kind that blends into the movie perfectly to give you a laugh but not take away the seriousness of the film (too much). It was cliché but what can you expect. The actor's are flawless and keep up with who they are meant to be. The only part I really didn't like, but also didn't expect was the lack of feeling. A lot of the good movies I watch I come out feeling different, like the movie has effected me, but I felt nothing, (except for one part but it wasn't enough to give a real feeling to the movie). All in all, this is an action packed movie, sure to give you entertainment, not boring at all, funny, has some smart moments and a must see movie for anyone."
340,428,0.00807962,0.0998395,0.8920809,10,extreme and real,that have done it i will not spoil it for the true fans out there just make sure u there all the way cos u don't wanna miss a thing i am glad that they have made this film remember this is the best yet to datei see the hulk i see iron man i see cap i see hawk i see the realism from film to out of comic book design i have read the ultimates almost like that the art in the film brings colour humor and action with a thriller u never see coming i watched it on the screen with a lot of fans next to me as i am a fan now i am true believer for life becos of one man brought a true heroes together just don't walk out at any time. my 10/10 is cos like others who try and failed is becos someone looked and saw the vision of hope in a film name avengers
341,430,0.07786838,0.4129832,0.5091484,10,LA Early Screening Review....UNBIASED!! No Spoilers!,"I am not going to go into any spoilers or tell people to go see this movie, I am sure if you are reading these review you are already going to go see the movie. I also will not go into all the awesome things that went down at this early screening in Century City like; an unexpected visit by some major people who were lightly involved with the movie..........nobody that contributed that much..just Joss Whedon, Kevin Feige, Chris Hemsworth, and Loki himself, Tom Hiddleston but who cares about that, oh wait.....everybody there!!!OK so now for the review....I believe this movie is everything it is hyped up to be, I am not going to go into all the things I could praise about this movie because there are so many things and it would take awhile. HOWEVER, I will state the two things that I have a minor ""PROBLEM"" with and should be the only ""COMPLAINTS"" about this movie. 1. Joss Whedon said that he CUT the original movie down from 3 HOURS down to 2 hours and 15 minutes, this is something you will definitely notice if you pay enough attention. This leaves room for some ""out of place"" scenes and some fully unexplained situations, but I am guessing it was the studio's decision to do this so don't blame Joss because he did a great job with this enormous task. 2. The reason why this film might gain LESS critical ACCLAMATION then dark knight rises, or ANY OTHER comic book movie, is because of the huge load of Characters that this movie has to balance. I am not saying they are not handled perfectly, BUT it is still much different then a movie with ONE central HERO. All of these main heroes have had their OWN movies, you will need to remember this in order to properly weigh how Joss Whedon handled all of them together. Overall, I think almost anybody will thoroughly enjoy this movie, whether you just like action movies or whether you sit around waiting for new Avengers news to come out. I am a big Marvel fan and I was very speculative about this movie on whether it would be a worthy representation of the Avengers and it completely delivers. Support this movie so that we can have more and more like it."
342,431,0.0025943443,0.06313555,0.9342702,8,GREAT SUPERHERO MOVIE,"The Avengers follows Nick Fury and the spy agency S. H. I. E. L. D. recruiting Tony Stark, Steve Rogers, Bruce Banner, Thor, Natasha Romanoff and Clint Barton to form a team capable of stopping Thor's brother Loki from subjugating Earth. The movie has a very good balance of heroism and humour, great characters' development, an interesting villain, great action-packed sequences and a big use of the CGI. The film has a little slow part near the beginning. Nevertheless it is a mostly epic addition to the Infinity Saga.Rating: 7,8."
343,432,0.0015326665,0.009703671,0.98876375,9,The Avengers,Great movie Watching the Marvel heroes meet in one movie. That was amazing
344,433,0.9800258,0.0176666,0.0023074597,2,Very overated movie,Extremely boring until the last 30 minites. Was falling asleep halfway through the movie. I dont get how this movie made money ? One line zingers here and there don't make this movie good
345,434,0.45066586,0.399249,0.15008509,4,"Earth is being threatened by Loki, and so a team of favourite superheroes is formed.","I am a firm believer that every film should be able to stand on its own.This was a heavy action packed movie. The fight scenes were well choreographed, and the CGI was well done. The script cast some stellar characters with interesting backgrounds.In theory this movie should have been tailored to my liking.Unfortunately...I spent the first half of the movie dead bored and wondering how much was left. What this film lacked was character. We didn't see any depth of character. It doesn't matter that the actors or actress showed great facial expressions (reactions), their character was never explored beyond that. They remained flat, personable characters.And yes, I did read the arguments all over the internet: ""That's what the other movies were for. They showed character. Go watch those."" This leads me back to my first statement. It doesn't matter if it's already been done in a preceding movie. I expect to be wowed in THIS movie.To me, this movie came off as melodramatic.I was the wrong audience for this film.Recommends it for: Marvel fans; action-superhero genre fans."
346,435,0.0025800546,0.014072119,0.98334783,9,a must watch movie,"The graphics of the movie are amazing.IT includes many awesome scenes such as fighting,immense action scenes transforming of tony stark and hulk other themes of the movie are the attitude of tony,huge star cast,action packed scenes and many more.on the whole you get the pleasure of watching a nice movie and the time just passes by when you watch this movie.but the starting of the movie is somewhat dragging.when the characters come into play one by one the movie gets interesting.it also has some comedy scenes.it is the first movie to have more than 3 marvel characters.if you are a lover of visual effects you must definitely watch this movie!!!!!!!!!"
347,436,0.19515727,0.35853127,0.4463115,8,"Wanted to hate it, ended up loving it","I'm not really a comic book fan, so after hearing the constant hype about this film for a couple of years I really wasn't too fussed when it finally appeared on TV. I went into it expecting not to like it much, and indeed the first hour seemed to me middling at best: some mildly lame comedy, a whole lot of posturing, and a silly storyline involving silly characters.Then things changed. They started to pick up, and the action started hitting home. Then all hell broke loose with a climax that felt like it lasted a whole hour, an hour packed with kaiju-style mayhem as New York found itself subjected to an alien invasion. And I was wowed. Never before has it been possible to depict such constant, wide-scale mayhem, but with the improvement of CGI technology it's finally up there on screen with all of its glory.And yes, I ended up liking MARVEL'S AVENGERS ASSEMBLE. What's not to like, really? The whole feel is kept light and there are so many larger-than-life characters that you end up having a ball with it regardless. Mark Ruffalo's Hulk is my favourite character by far - Ruffalo is far better suited to the role than Eric Bana or Edward Norton - but Chris Evans's Captain America comes a close second. Sure, I see this film for what it is: a mindless piece of crowd-pleasing, overblown CGI mayhem, replete with a silly, buffoonish bad guy - but at the same time I can't help but getting caught up for the ride."
348,437,0.7530051,0.2064571,0.04053781,4,How to scam millions from the public.,"Groan. I find this movie dull, tedious and boring. It just doesn't work on any level Let's start with the Hero's. For a start there's too many. Their characters only get enough screen time to be show in one shade. All exempt iron man who is show to be like a god or something, and that is daft.The story itself makes no sense and gives the feeling that they were making it up as they went. The visuals are OK but nothing to shout about. The comedy kinda works but after you seen it once it tends to drag. It feels like they were trying to be funny instead of it being naturally funny.The avengers is the perfect example of directors thinking about money by pandering to those who have an IQ in single figures and an explosion fetish, instead of thinking about the art of creating a good movie. I would have given this film a one star but it does have one saving grace or rather three. The strong acting from hulk, Loki and captain America drag this movie though by the scruff of its neck. Overall Poor film"
349,438,0.1554762,0.44348085,0.401043,6,Big Loud Messy Entertainment,"The Avengers was very well waited among Marvel comic book fans and general superhero fans. When it comes to delving deeply into the minds or motivations of the film's other, previously established heroes, he abstains all together. And maybe that's for the best. Even with 2 hours and 24 minutes to kill, there's precious little time for him to offer remedial courses in Marvel mythology. Those who haven't done their homework and watched the previous films still should be able to follow the basics, but they almost certainly will be left scratching their heads from time to time. In the mix among stars doing battle are Scarlett Johansson, who plays the Black Widow, and Jeremy Renner as archery expert Hawkeye. There were a lot of high expectations for this film and on many levels it delivers, while on few others it disappoints. Since writer-director Joss Whedon was dealing with so many big-name stars, like Robert Downey Jr., who reprises his role as Iron Man, Gwenyth Paltrow as Pepper Potts and Mark Ruffalo, who takes over the role of Dr. Bruce Banner a.k.a. the Hulk, there's just not enough screen time to fit everyone adequately in.For those who have kept up with it, though, The Avengers is a nice payoff to a sprawling and ambitious filmmaking strategy, and one whose blueprint can be counted on to change the way major studios approach their superhero franchises for years to come.
==========
As a rewatch 05/01/18' and nearly 5 years since initial watch 12/10/13' opinions remain near same. The Avengers has great entertainment value, though at the same time some of it feels quite bland and uninteresting. The finale battle elevates the film as a whole but much forgettable scenes I had forgotten."
350,439,0.9096962,0.07497899,0.015324809,3,Boring,"I've read some Marvel's comics but not enough to become a fan, and this film is average(I'm just too easy) What is this? Is Loki, the villain that WEAK? Maybe he couldn't adapt to the Earth's environment? And his army? Look like they're adopted from Transformers! What's good about this film? It's 3D, nothing more.It took me almost a week to watch this because it's too boring. Our superheroes, their jokes, their love line, their problem... no interesting, easily solved. End!Old superheroes' formula, boring story. If you want to kill time, go on."
351,440,0.37553743,0.32934368,0.29511878,5,I saw the movie with high hopes.,"It is very much save to say that only truly super hero addicts will love this. I don't read the comics anymore because Id rather read a book or watch a movie could be my age as well. This is overrated beyond all ends. The villain is annoying beyond all ends. Because you have to incorporate so many characters you have to cram all this crap into one movie and personally the individual films are much better. This felt like an overdose of flashy sh*t everywhere and the story is rather dull. I went in this movie with high hopes because I on occasion enjoy super hero movies. My favorites have to be the Tim Burton & Christopher Nolan Batman films. Those were fantastic. This is a mess. With over two hours of flashy ridiculous plot twists and cgi up the a** only Super Hero, Comic Book, Addicts and little kids will really appreciate this. If you have a brain and want more realism in a film avoid this crap aside. I gave it a 5 because some of the special effects were impressive and some of the action was cool and lets be real Scarlett Johanson is hot as hell. But this movie barely qualifies as a 5. You want a true action film with a super hero taste go with The Dark Knight or Batman Begins."
352,441,0.12572159,0.40352595,0.47075242,5,The avengers assemble,"If you like your typical action packed superhero movie, The Avengers is the perfect movie. It has action, suspense, and humor with a touch of romance thrown in. It has amazing heroes, a great villain, fighting scenes, a rivalry between hero and villain, and an all-star cast. What it lacks, is originality. All superhero movies are the same, the world has been threatened in some way and a superhero must rise to the occasion to overcome the threat. The ongoing battle between good and evil, which isn't any different in this movie. What makes The Avengers different from other superhero movies is the compilation of characters. The world has been threatened once again and we need Iron Man (Robert Downey Jr.), Thor (Chris Hemsworth), Captain America (Chris Evans), the Hulk (Mark Ruffalo), the Black Widow (Scarlett Johansson), and Hawkeye (Jeremy Renner), to come together and save us, as Thor's brother Loki (Tom Hiddleston) plans to use a glowing cube called the Tesseract to open a portal bringing an evil alien army to Earth to help takeover. We have beat Loki before in the movie Thor, now he is back with a vengeance. Unfortunately if you have not seen these movies you will need to catch up as there is not a lot of back story on why these heroes were chosen. With everything going on you do not really get to understand the characters, especially why Loki wants to control the world. Even if you haven't seen them you know what to expect and can understand the basic storyline. There are no surprises, you can plot out the movie before you even watch it. Overall, I found the movie to be exiting, but explored way too many times. The whole idea of needing a superhero to come save us has been done before. Originality is what makes a movie great. Director Joss Whedon did a great job compiling different characters together into one movie. Even with amazing special effects and compelling characters, I believe he could have made a better storyline with more surprises. We should be walking away thinking, ""Wow, I did not expect that to happen!"" The world will continue to want heroes in their lives. In movies like The Avengers, we are given hope that good will always overcome evil. Which is why I'm sure they will be coming out with another one soon. I just hope to be speechless and amazed when it's over."
353,443,0.5245699,0.34211165,0.13331848,8,Bad Points,"OK, now although I thought this movie was good, the two things that kept annoying me every time I had to stare at them were:Captain America: Come on the Rubber baby helmet look was terrible are you telling me that they couldn't find a better look for him. The costume was terrible. 1. I know it's traditional but come on come up with something new; the light blue was terrible and looked like a child's costume. I mean the darker blue in Captain America the 1st avenger was better than in Avengers. 2. The rubber baby helmet. What the hell!! It looked terrible they could have done something that came up to his ears, and wrapped around his head letting his hair come out the top. Sorta of like Cyclops in Xmen, I'm sorry the full head cover was absolutely terrible. Chris Evans is a good looking Actor Show him off more, not make him look ridiculous. I mean if they can revamp Superman costume and make it look fantastic... They need to go back on the drawing board on Captain Americas Costume.The Hulk: Honestly I couldn't stand looking at him the digital creation they had was horrible. They went from The hulk (2003) which was a bit cartoonish, but OK. To The Incredible Hulk (2008) which I think was fantastic, the CGI was fantastic you could see muscle def, hair moved instead of looked glued down, and looked like a HULK. The hulk they had in the avengers look run down, old, ""Smaller"" I always envisioned hulk as a big massive thing. This hulk was barely towering over anyone. I'm sorry I just didn't agree with the thing they had there at all. But because they have recast the hulk like 20 times, also brings down the appeal how can you really build up your appeal for the character if you keep changing out the actor. That is an ""Epic Fail""!!But other than that I liked the movie, was very good, better than the XMen why because they were actually fighting something bigger than the screen. I hate like XMen where everyone they were fighting was the same, and so small... they needed to throw in an Apocalypse, Onslaught, something was the enemy is a real Enemy. So other than those small changes I think the movie was great for its genre"
354,444,0.5256535,0.37099966,0.10334684,7,Bad?...NO! Disappointed? YES!,"Even with the action packed fighting scenes of numerous superheroes and very clever humor, The Avengers fails to live up to its expectations as being the best superhero movie ever made.Basically, the only people who were acting in the movie were; Captain America, Nick Fury & Black Widow, the rest were there just to fight. Even if that was the soul purpose of the movie, not a lot of work was put into the performance of the main characters, except for the ones mentioned above.Still don't know why Captain America and Hawkeye were casted in the movie, they have no soul importance. Yes, Captain America is inspiring but Marvel could've surely gone with ANYONE else. Maybe wait another year and let the reboot of Spiderman release and cast Spiderman in The Avengers. The only thing that exceed's expectation is the Hulk with its awesome power and dominance (even that was kept very late)There weren't any jaw-dropping action scenes but there were some great laughs when the heroes fought or argued with each other.All in all, it can be called a disappointment, because I really don't think this movie is better than Spiderman or Spiderman 2 or Batman Begins or The Dark Knight or Iron Man or The Incredible Hulk or even Thor. In my opinion, this not the best Marvel movie ever made, the reason to which I think could be that, it was done very hurriedly. Bad - NO....Disappointed - YES!!7/10"
355,445,0.5400489,0.31954774,0.14040336,7,A well made and entertaining blockbuster,"Superheroes are not prime film material: I would probably never include a superhero film among my favorite 100 films, maybe Watchmen, but that's not really a ""superhero film"" but instead a deconstruction of the genre. Anyway, some are highly entertaining, such as Spider Man 2 and Batman: The Dark Knight, but nothing that really send chills down my spine, induces into goosebumps or makes my eyes wet.It has some very cool, awesome moments, but it is not like The Matrix awesome: Its mediocre/okay awesome. It is a highly overrated film here in the IMDb, it is surely not top 250 material in any way, shape of form. I was disappointed when I saw the film, because it had a 8.7 score on IMDb at the time. Obviously, the product of nerdgasmic reaction to an accurate depiction of the characters in the comics. Anyway, I don't read superhero comics, so..."
356,446,0.16573915,0.34906876,0.48519197,10,Short Version: Go out and Watch it!,I can't really say anything that anyone else hasn't said about this film. Go out and watch it and you'll love it. Best film of the year so far. That's all I really have to say about this movie. Basic Details to mention would be that the CGI is pretty good but can still stick out a bit easily. Another thing to mention is that it can be a little long for people under the age of 13. Also I don't care how old your kid is or how much they would want to see this film. Do not take them to it or rent it (when it's released on DVD and Blu-ray) until they're thirteen. I've seen enough people take them to this movie ignoring the ratings and then getting p*ss*d off that their child is only 8 1/2 years old.
357,447,0.0018750312,0.016996406,0.9811286,9,Marvel superhero masterpiece,"One simple word AMAZING. everything from past MARVEL movies since Iron Man have led up to this great crossover movie with great heroes such as Iron Man, Thor, Captain America, Hulk and others. The story is epic, suspenseful and fun. The action sequences are thrilling and well done with great cg integrated with live action. The characters are great abound with great acting from great actors like Robert Downey, Chris Evans, Scarlett Johanson, and Samuel Jackson. What else can you expect from great writer/director Joss Whedon creator of Buffy and Angel. Even if you are not a fan of comic books, go see this movie as a excellent way to kick off summer vacation. 10 out of 10 stars"
358,448,0.002721153,0.032734405,0.96454436,10,Really Spectacular Movie,"I actually was not expecting to be that good but I really got to say that was one of the best movies I have ever seen. A really good plot, the biggest and most amazing scenes of battle ever, spectacular performances by our heroes and all the cast, awesome visuals effects and another amazing soundtrack.One of the things that really impressed me was the fact the each hero received the right amount of time on the screen and for that was possible to see how much work did everyone do.Of course, once more we have the amazing performance of Robert Downey, Jr as Iron Man that gives us the humor and bravery that we wanted to see by this character. But he is not the only good actor in the movie, we also have Chris Evans as Captain America that delivers the leadership needed, Scarlett Johansson as Natasha Romanoff / Black Widow that show us how amazing a woman can be in a situation of danger, Chris Hemsworth as Thor that gives us that bravery, strenght and performance we wanted to see from him, Tom Hiddleston as Loki that delivers the big villain with no compassion that this movie needed, Clark Gregg as Phil Coulson funny and brave as always, Cobie Smulders as Maria Hill the new woman with a lot of potential, Stellan Skarsgård as Dr. Erik Selvig also great performance, Jeremy Renner as Clint Barton / Hawkeye a actor that show us archery like no one and spectacular performance, our Samuel L. Jackson as Nick Fury funny and amazing as always and another new entrance in the film, Mark Ruffalo as Dr. Bruce Banner / Hulk that delivers the incredible Hulk we all wanted to see. Everyone that was a part of the cast, direction, production... have my congratulations for the amazing work to give us the Avengers movie we all wished for.Really spectacular movie. 10/10"
359,449,0.54160875,0.33750013,0.120891266,4,Avenge Marvel,"From the beginning off this movie turned one completely off. The choice of a bad guy was horrible, a pure hype machine of a movie. Robert Downey is a good actor but his trite portrayal of being charming grows tiresome. Marvel movies have alway's lacked depth and true heart. However this movie engages than cruises by fast, a popcorn movie full of great marketing. A movie like this deserves one view, but really easy to forget its poorly written, acted due to all the hype. Its time for Robert to hang the the suit up. The first Iron Man was the only good one, the character is now dull and annoying. Liam as Thor has no on-screen like ability or charisma. Chris Evans plays a somewhat convincing role but he couldn't act his way through Fast And Furious. Mark Ruffalo is the only saving grace of this movie The Hulk will always be a hard hero to get right, he makes it work on all levels. All in all this movie has become pop culture thats all ;a dumb popcorn movie that works until it starts and ends. Another mediocre Marvel movie pretty much this leaves nothing to the imagination."
360,450,0.15176576,0.3158957,0.5323385,7,"Good, Not Great","After hearing my family rave about how incredible, awesome, amazing, blah, blah, blah ... this movie was, my wife and I went to see it. We are HUGE Marvel fans, and we were excited to see the movie. Our expectations simply were not met relative to all the hype, and this film is not worthy of an 8.6 rating. It's a very good movie, but not great by any means. Here's the good and the bad.The Good: The special effects were outstanding as you would expect. The acting was also nicely done. The script was somewhat well paced, although we both felt it started fairly slowly. The movie did had some of the funniest moments of any super hero film I've seen. The storyline was OK, but that brings me to the bad.The Bad: The storyline was just OK. I won't spoil the movie, but suffice it to say the anti-heroes motivations were somewhat silly to me. That said, it follows (somewhat) to the comic storyline, so the plot was never really all that interesting to begin with. The actors and directors did the best they could with the plot, but I was never pulled into the story that deeply, nor did it strike any emotional connection or interest for me. It was just a great action movie that was well acted with a reasonable script.Avengers is a very good action film, and worthy of seeing on the big screen. However, to see this film rated so close to the Dark Night is preposterous. Those films are in totally different leagues."
361,451,0.11184027,0.36942902,0.5187307,8,Really liked it.,"The Avengers is almost the definition of good time at the movies. Not burdened with the need to spend great amounts of time on character origins, this superhero film takes a conveniently short amount of time to put the game in play, and once it does that, the game is played with flair and showmanship.Quite frankly, the plot itself is absurd, but I guess that was bound to happen when you combine the worlds of five different Marvel heroes. In less capable hands, the Avengers may well have ended up getting muddled from trying to do too much. With Joss Whedon in the director's chair, it's actually a very strait forward two hours with a good level of focus.While New York ends up getting the same treatment as much of Michael Bay's resume, the experience is far less superficial. the Avengers does not insult our intelligence. quite the opposite in fact, it embraces it. The Avengers' best quality is that it never ceases to wink at itself. This is a movie where even the villains the same quick fire one liners as the heroes. A good protagonist of course is also the difference between good action movie and good movie. Simply put, these people (or rather super people) are just good fun to be around. While none of them are ever quite fully rounded, when they come together as a team, they seem far less superficial than they did in their individual movies. with the exception of Iron Man, the films of Thor, Captain America, and The Incredible Hulk, were not all that memorable when it came to characters. The Avengers makes you realize how distinctive each character is.One thing I was a little disappointed in was Samuel L. Jackson. While he is very much at home in the role he plays, it seems pretty obvious that he's just playing himself. Perhaps, there is a hidden positive in this. As a supporting character, you don't wanna upstage the people who have top billings. Personally, I think he could've given The Avengers a little bit more love.Last summer was a somewhat underwhelming year for superheros. It's a pleasure then to see a film like The Avengers fly in to save the day. It's a film made with love, and the work has paid off."
362,452,0.0026064997,0.016220305,0.9811733,10,My No.1 film,"I watched the trailer for this film and kept saying to myself ""i have to see this, it looks amazing."" Finally went to see it shortly after it was released in cinemas and was not disappointed one bit. It contained plenty of action and the humour certainly made it better.The Hulk smashed everything in site Thor went berserk with his hammer Captain America's shield is cool Iron Man - well - he took on all of those drones in the final battle, he managed to get a suit on in mid-air and he has the hottest girlfriend. So wish i was him. He was amazing. I think Robert Downey Jr suits the part of Tony Stark really well...its like the character was made for him and am definitely looking forward to Iron Man 3 next year along with an Avengers 2 if one is being made.I recommend this film to everyone who loves superheros and who loves action."
